Species	metabolites	activity	Ref. #	KEGG_ID	STRING_name_compact	Score	Stringdb	taxon_id	MolecularWeight	LogP	HBD	HBA
Mycoplasma columbinum	Urea	Consumption (import) (-)	530	C00086	Mycoplasma columbinum	100	v12	1037410	60.056	-0.9762000000000002	2.0	1.0
Mycoplasma cynos	L-Arginine (Arginine)	Consumption (import) (-)	531	C00062	Mycoplasma cynos	100	v12	1246955	174.204	-1.338429999999999	5.0	3.0
Mycoplasma cynos	Urea	Consumption (import) (-)	531	C00086	Mycoplasma cynos	100	v12	1246955	60.056	-0.9762000000000002	2.0	1.0
Mycoplasma iowae	Urea	Consumption (import) (-)	532	C00086	Mycoplasma iowae	100	v12	1048830	60.056	-0.9762000000000002	2.0	1.0
Mycoplasma yeatsii	Urea	Consumption (import) (-)	529	C00086	Mycoplasma yeatsii	100	v12	743967	60.056	-0.9762000000000002	2.0	1.0
Odoribacter splanchnicus	L-Rhamnose (Rhamnose, D-Rhamnose)	Consumption (import) (-)	338	C00507	Odoribacter splanchnicus	100	v12	709991	164.15699999999998	-2.1938	4.0	5.0
Odoribacter splanchnicus	Sucrose	Consumption (import) (-)	338	C00089	Odoribacter splanchnicus	100	v12	709991	342.297	-5.395599999999992	8.0	11.0
Odoribacter splanchnicus	Trehalose	Consumption (import) (-)	338	C01083	Odoribacter splanchnicus	100	v12	709991	342.2970000000001	-5.397199999999993	8.0	11.0
Oscillibacter valericigenes	D-Gluconate (D-Gluconic acid, Gluconate)	Consumption (import) (-)	540	C00257	Oscillibacter valericigenes	100	v12	693746	196.155	-3.493099999999999	6.0	6.0
Oscillibacter valericigenes	Lactose	Consumption (import) (-)	540	C00243	Oscillibacter valericigenes	100	v12	693746	342.2970000000001	-5.397199999999993	8.0	11.0
Oscillibacter valericigenes	Maltose	Consumption (import) (-)	540	C00208	Oscillibacter valericigenes	100	v12	693746	342.2970000000001	-5.397199999999993	8.0	11.0
Oscillibacter valericigenes	Sucrose	Consumption (import) (-)	540	C00089	Oscillibacter valericigenes	100	v12	693746	342.297	-5.395599999999992	8.0	11.0
Oscillibacter valericigenes	Trehalose	Consumption (import) (-)	540	C01083	Oscillibacter valericigenes	100	v12	693746	342.2970000000001	-5.397199999999993	8.0	11.0
Parabacteroides distasonis	D-Arabinose (L-Arabinose, Arabinose, L-Arabinopyranose, L-Arabinofuranose)	Consumption (import) (-)	340	C00216	Parabacteroides distasonis	100	v12	435591	150.13	-2.5823	4.0	5.0
Parabacteroides distasonis	D-Mannitol (Mannitol)	Consumption (import) (-)	340	C00392	Parabacteroides distasonis	100	v12	435591	182.17200000000005	-3.5853999999999986	6.0	6.0
Parabacteroides distasonis	D-Sorbitol (D-Glucitol, Sorbitol, Glucitol, L-Sorbitol, Sorbitol)	Consumption (import) (-)	340	C00794	Parabacteroides distasonis	100	v12	435591	182.17200000000005	-3.5853999999999986	6.0	6.0
Parabacteroides distasonis	Glycerol	Consumption (import) (-)	340	C00116	Parabacteroides distasonis	100	v12	435591	92.094	-1.6681	3.0	3.0
Parabacteroides goldsteinii	D-Arabinose (L-Arabinose, Arabinose, L-Arabinopyranose, L-Arabinofuranose)	Consumption (import) (-)	340	C00216	Parabacteroides goldsteinii	100	v12	927665	150.13	-2.5823	4.0	5.0
Parabacteroides johnsonii	Cellobiose	Consumption (import) (-)	342	C00185	Parabacteroides johnsonii	100	v12	537006	342.2970000000001	-5.397199999999993	8.0	11.0
Parabacteroides johnsonii	D-Mannitol (Mannitol)	Consumption (import) (-)	342	C00392	Parabacteroides johnsonii	100	v12	537006	182.17200000000005	-3.5853999999999986	6.0	6.0
Parabacteroides johnsonii	D-Sorbitol (D-Glucitol, Sorbitol, Glucitol, L-Sorbitol, Sorbitol)	Consumption (import) (-)	342	C00794	Parabacteroides johnsonii	100	v12	537006	182.17200000000005	-3.5853999999999986	6.0	6.0
Parabacteroides johnsonii	Glycerol	Consumption (import) (-)	342	C00116	Parabacteroides johnsonii	100	v12	537006	92.094	-1.6681	3.0	3.0
Parabacteroides merdae	Cellobiose	Consumption (import) (-)	340	C00185	Parabacteroides merdae	100	v12	46503	342.2970000000001	-5.397199999999993	8.0	11.0
Parabacteroides merdae	D-Arabinose (L-Arabinose, Arabinose, L-Arabinopyranose, L-Arabinofuranose)	Consumption (import) (-)	340	C00216	Parabacteroides merdae	100	v12	46503	150.13	-2.5823	4.0	5.0
Parabacteroides merdae	D-Mannitol (Mannitol)	Consumption (import) (-)	340	C00392	Parabacteroides merdae	100	v12	46503	182.17200000000005	-3.5853999999999986	6.0	6.0
Parabacteroides merdae	D-Sorbitol (D-Glucitol, Sorbitol, Glucitol, L-Sorbitol, Sorbitol)	Consumption (import) (-)	340	C00794	Parabacteroides merdae	100	v12	46503	182.17200000000005	-3.5853999999999986	6.0	6.0
Parabacteroides merdae	Glycerol	Consumption (import) (-)	340	C00116	Parabacteroides merdae	100	v12	46503	92.094	-1.6681	3.0	3.0
Parabacteroides merdae	L-Rhamnose (Rhamnose, D-Rhamnose)	Consumption (import) (-)	340	C00507	Parabacteroides merdae	100	v12	46503	164.15699999999998	-2.1938	4.0	5.0
Paraclostridium bifermentans	Benzoate	Consumption (import) (-)	457	C00180	Paraclostridium bifermentans	100	v12	1490	122.12299999999998	1.3848	1.0	1.0
Paraclostridium bifermentans	Cellobiose	Consumption (import) (-)	457	C00185	Paraclostridium bifermentans	100	v12	1490	342.2970000000001	-5.397199999999993	8.0	11.0
Paraclostridium bifermentans	D-Arabinose (L-Arabinose, Arabinose, L-Arabinopyranose, L-Arabinofuranose)	Consumption (import) (-)	457	C00216	Paraclostridium bifermentans	100	v12	1490	150.13	-2.5823	4.0	5.0
Paraclostridium bifermentans	D-Galactose	Consumption (import) (-)	457	C00124	Paraclostridium bifermentans	100	v12	1490	180.156	-3.2214	5.0	6.0
Paraclostridium bifermentans	D-Mannitol (Mannitol)	Consumption (import) (-)	457	C00392	Paraclostridium bifermentans	100	v12	1490	182.17200000000005	-3.5853999999999986	6.0	6.0
Paraclostridium bifermentans	D-Xylose (Xylose)	Consumption (import) (-)	457	C00181	Paraclostridium bifermentans	100	v12	1490	150.13	-2.5823	4.0	5.0
Paraclostridium bifermentans	Inositol (myo-Inositol, Inositol 1-phosphate, Myo-inositol phosphate)	Consumption (import) (-)	457	C00137	Paraclostridium bifermentans	100	v12	1490	180.156	-3.834600000000001	6.0	6.0
Paraclostridium bifermentans	L-Rhamnose (Rhamnose, D-Rhamnose)	Consumption (import) (-)	457	C00507	Paraclostridium bifermentans	100	v12	1490	164.15699999999998	-2.1938	4.0	5.0
Paraclostridium bifermentans	Lactose	Consumption (import) (-)	457	C00243	Paraclostridium bifermentans	100	v12	1490	342.2970000000001	-5.397199999999993	8.0	11.0
Paraclostridium bifermentans	Melibiose	Consumption (import) (-)	457	C05402	Paraclostridium bifermentans	100	v12	1490	342.297	-5.397199999999993	8.0	11.0
Paraclostridium bifermentans	Raffinose	Consumption (import) (-)	457	C00492	Paraclostridium bifermentans	100	v12	1490	504.43800000000016	-7.571399999999989	11.0	16.0
Paraclostridium bifermentans	Sucrose	Consumption (import) (-)	457	C00089	Paraclostridium bifermentans	100	v12	1490	342.297	-5.395599999999992	8.0	11.0
Paraclostridium bifermentans	Trehalose	Consumption (import) (-)	457	C01083	Paraclostridium bifermentans	100	v12	1490	342.2970000000001	-5.397199999999993	8.0	11.0
Parvularcula bermudensis	Citrate	Consumption (import) (-)	744	C00158	Parvularcula bermudensis	100	v12	314260	192.123	-1.2485	4.0	4.0
Parvularcula bermudensis	D-Fructose (Fructose)	Consumption (import) (-)	744	C00095	Parvularcula bermudensis	100	v12	314260	180.156	-3.2198	5.0	6.0
Parvularcula bermudensis	D-Galactose	Consumption (import) (-)	744	C00124	Parvularcula bermudensis	100	v12	314260	180.156	-3.2214	5.0	6.0
Parvularcula bermudensis	D-Gluconate (D-Gluconic acid, Gluconate)	Consumption (import) (-)	744	C00257	Parvularcula bermudensis	100	v12	314260	196.155	-3.493099999999999	6.0	6.0
Parvularcula bermudensis	D-Glucosamine (Glucosamine)	Consumption (import) (-)	744	C00329	Parvularcula bermudensis	100	v12	314260	179.172	-3.255	5.0	6.0
Parvularcula bermudensis	D-Ribose (Ribose)	Consumption (import) (-)	744	C00121	Parvularcula bermudensis	100	v12	314260	150.13	-2.5823	4.0	5.0
Parvularcula bermudensis	D-Xylose (Xylose)	Consumption (import) (-)	744	C00181	Parvularcula bermudensis	100	v12	314260	150.13	-2.5823	4.0	5.0
Parvularcula bermudensis	Glycerol	Consumption (import) (-)	744	C00116	Parvularcula bermudensis	100	v12	314260	92.094	-1.6681	3.0	3.0
Parvularcula bermudensis	L-Alanine (D-Alanine, Alanine)	Consumption (import) (-)	744	C00041	Parvularcula bermudensis	100	v12	314260	89.09400000000001	-0.5817999999999999	2.0	2.0
Parvularcula bermudensis	L-Arginine (Arginine)	Consumption (import) (-)	744	C00062	Parvularcula bermudensis	100	v12	314260	174.204	-1.338429999999999	5.0	3.0
Parvularcula bermudensis	L-Glycine (Glycine)	Consumption (import) (-)	744	C00037	Parvularcula bermudensis	100	v12	314260	75.06700000000001	-0.9703	2.0	2.0
Parvularcula bermudensis	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Consumption (import) (-)	744	C00186	Parvularcula bermudensis	100	v12	314260	90.078	-0.5482	2.0	2.0
Parvularcula bermudensis	L-Malate ([S]-Malate, L-Malic acid, Malate, D-Malate, [R]-Malate)	Consumption (import) (-)	744	C00149	Parvularcula bermudensis	100	v12	314260	134.087	-1.0934	3.0	3.0
Parvularcula bermudensis	L-Ornithine (Ornithine)	Consumption (import) (-)	744	C00077	Parvularcula bermudensis	100	v12	314260	132.16299999999998	-0.8627999999999991	3.0	3.0
Parvularcula bermudensis	L-Proline (Proline, D-Proline)	Consumption (import) (-)	744	C00148	Parvularcula bermudensis	100	v12	314260	115.13199999999998	-0.1769999999999998	2.0	2.0
Parvularcula bermudensis	L-Sorbose (Sorbose)	Consumption (import) (-)	744	C00247	Parvularcula bermudensis	100	v12	314260	180.156	-3.2198	5.0	6.0
Parvularcula bermudensis	Lactose	Consumption (import) (-)	744	C00243	Parvularcula bermudensis	100	v12	314260	342.2970000000001	-5.397199999999993	8.0	11.0
Parvularcula bermudensis	Melibiose	Consumption (import) (-)	744	C05402	Parvularcula bermudensis	100	v12	314260	342.297	-5.397199999999993	8.0	11.0
Parvularcula bermudensis	N-Acetyl-D-Glucosamine (N-Acetylglucosamine)	Consumption (import) (-)	744	C00140	Parvularcula bermudensis	100	v12	314260	221.209	-3.0775999999999994	5.0	6.0
Parvularcula bermudensis	Propanoate (Propionate)	Consumption (import) (-)	744	C00163	Parvularcula bermudensis	100	v12	314260	74.07900000000001	0.4809999999999999	1.0	1.0
Parvularcula bermudensis	Pyruvate	Consumption (import) (-)	744	C00022	Parvularcula bermudensis	100	v12	314260	88.062	-0.3400000000000001	1.0	2.0
Parvularcula bermudensis	Raffinose	Consumption (import) (-)	744	C00492	Parvularcula bermudensis	100	v12	314260	504.43800000000016	-7.571399999999989	11.0	16.0
Parvularcula bermudensis	Ribitol (Adonitol)	Consumption (import) (-)	744	C00474	Parvularcula bermudensis	100	v12	314260	152.14600000000002	-2.9462999999999995	5.0	5.0
Parvularcula bermudensis	Succinate	Consumption (import) (-)	744	C00042	Parvularcula bermudensis	100	v12	314260	118.08799999999998	-0.0642	2.0	2.0
Parvularcula bermudensis	Trehalose	Consumption (import) (-)	744	C01083	Parvularcula bermudensis	100	v12	314260	342.2970000000001	-5.397199999999993	8.0	11.0
Peptoniphilus indolicus	D-Fructose (Fructose)	Consumption (import) (-)	541	C00095	Peptoniphilus indolicus	100	v12	997350	180.156	-3.2198	5.0	6.0
Peptoniphilus indolicus	D-Glucose (Glucose)	Consumption (import) (-)	541	C00031	Peptoniphilus indolicus	100	v12	997350	180.156	-3.2214	5.0	6.0
Peptoniphilus indolicus	D-Mannose (Mannose)	Consumption (import) (-)	541	C00159	Peptoniphilus indolicus	100	v12	997350	180.156	-3.2214	5.0	6.0
Peptoniphilus indolicus	Maltose	Consumption (import) (-)	541	C00208	Peptoniphilus indolicus	100	v12	997350	342.2970000000001	-5.397199999999993	8.0	11.0
Peptoniphilus indolicus	Sucrose	Consumption (import) (-)	541	C00089	Peptoniphilus indolicus	100	v12	997350	342.297	-5.395599999999992	8.0	11.0
Proteiniphilum acetatigenes	Cellobiose	Consumption (import) (-)	549	C00185	Proteiniphilum acetatigenes	100	v12	1123008	342.2970000000001	-5.397199999999993	8.0	11.0
Proteiniphilum acetatigenes	Citrate	Consumption (import) (-)	549	C00158	Proteiniphilum acetatigenes	100	v12	1123008	192.123	-1.2485	4.0	4.0
Proteiniphilum acetatigenes	D-Gluconate (D-Gluconic acid, Gluconate)	Consumption (import) (-)	549	C00257	Proteiniphilum acetatigenes	100	v12	1123008	196.155	-3.493099999999999	6.0	6.0
Proteiniphilum acetatigenes	D-Mannitol (Mannitol)	Consumption (import) (-)	549	C00392	Proteiniphilum acetatigenes	100	v12	1123008	182.17200000000005	-3.5853999999999986	6.0	6.0
Proteiniphilum acetatigenes	D-Mannose (Mannose)	Consumption (import) (-)	549	C00159	Proteiniphilum acetatigenes	100	v12	1123008	180.156	-3.2214	5.0	6.0
Proteiniphilum acetatigenes	D-Ribose (Ribose)	Consumption (import) (-)	549	C00121	Proteiniphilum acetatigenes	100	v12	1123008	150.13	-2.5823	4.0	5.0
Proteiniphilum acetatigenes	D-Sorbitol (D-Glucitol, Sorbitol, Glucitol, L-Sorbitol, Sorbitol)	Consumption (import) (-)	549	C00794	Proteiniphilum acetatigenes	100	v12	1123008	182.17200000000005	-3.5853999999999986	6.0	6.0
Proteiniphilum acetatigenes	Erythritol	Consumption (import) (-)	549	C00503	Proteiniphilum acetatigenes	100	v12	1123008	122.12	-2.3071999999999995	4.0	4.0
Proteiniphilum acetatigenes	Fumarate	Consumption (import) (-)	549	C00122	Proteiniphilum acetatigenes	100	v12	1123008	116.07199999999996	-0.2881999999999998	2.0	2.0
Proteiniphilum acetatigenes	Hippurate	Consumption (import) (-)	549	C01586	Proteiniphilum acetatigenes	100	v12	1123008	179.17499999999998	0.5009999999999999	2.0	2.0
Proteiniphilum acetatigenes	Inositol (myo-Inositol, Inositol 1-phosphate, Myo-inositol phosphate)	Consumption (import) (-)	549	C00137	Proteiniphilum acetatigenes	100	v12	1123008	180.156	-3.834600000000001	6.0	6.0
Proteiniphilum acetatigenes	L-Malate ([S]-Malate, L-Malic acid, Malate, D-Malate, [R]-Malate)	Consumption (import) (-)	549	C00149	Proteiniphilum acetatigenes	100	v12	1123008	134.087	-1.0934	3.0	3.0
Proteiniphilum acetatigenes	L-Rhamnose (Rhamnose, D-Rhamnose)	Consumption (import) (-)	549	C00507	Proteiniphilum acetatigenes	100	v12	1123008	164.15699999999998	-2.1938	4.0	5.0
Proteiniphilum acetatigenes	L-Sorbose (Sorbose)	Consumption (import) (-)	549	C00247	Proteiniphilum acetatigenes	100	v12	1123008	180.156	-3.2198	5.0	6.0
Proteiniphilum acetatigenes	L-Tryptophan (Tryptophan)	Consumption (import) (-)	549	C00078	Proteiniphilum acetatigenes	100	v12	1123008	204.229	1.1223	3.0	2.0
Proteiniphilum acetatigenes	Malonate	Consumption (import) (-)	549	C00383	Proteiniphilum acetatigenes	100	v12	1123008	104.06099999999998	-0.4543	2.0	2.0
Proteiniphilum acetatigenes	Melibiose	Consumption (import) (-)	549	C05402	Proteiniphilum acetatigenes	100	v12	1123008	342.297	-5.397199999999993	8.0	11.0
Proteiniphilum acetatigenes	Phenylacetate	Consumption (import) (-)	549	C07086	Proteiniphilum acetatigenes	100	v12	1123008	136.14999999999998	1.3137	1.0	1.0
Proteiniphilum acetatigenes	Raffinose	Consumption (import) (-)	549	C00492	Proteiniphilum acetatigenes	100	v12	1123008	504.43800000000016	-7.571399999999989	11.0	16.0
Proteiniphilum acetatigenes	Ribitol (Adonitol)	Consumption (import) (-)	549	C00474	Proteiniphilum acetatigenes	100	v12	1123008	152.14600000000002	-2.9462999999999995	5.0	5.0
Proteiniphilum acetatigenes	Succinate	Consumption (import) (-)	549	C00042	Proteiniphilum acetatigenes	100	v12	1123008	118.08799999999998	-0.0642	2.0	2.0
Proteiniphilum acetatigenes	Sucrose	Consumption (import) (-)	549	C00089	Proteiniphilum acetatigenes	100	v12	1123008	342.297	-5.395599999999992	8.0	11.0
Proteiniphilum acetatigenes	Trehalose	Consumption (import) (-)	549	C01083	Proteiniphilum acetatigenes	100	v12	1123008	342.2970000000001	-5.397199999999993	8.0	11.0
Pseudodesulfovibrio piezophilus	Acetate	Consumption (import) (-)	755	C00033	Pseudodesulfovibrio piezophilus	100	v12	1322246	60.05200000000001	0.0908999999999999	1.0	1.0
Pseudodesulfovibrio piezophilus	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Consumption (import) (-)	755	C00186	Pseudodesulfovibrio piezophilus	100	v12	1322246	90.078	-0.5482	2.0	2.0
Psychroflexus gondwanensis	D-Galactose	Consumption (import) (-)	550	C00124	Psychroflexus gondwanensis	100	v12	1189619	180.156	-3.2214	5.0	6.0
Roseburia hominis	D-Sorbitol (D-Glucitol, Sorbitol, Glucitol, L-Sorbitol, Sorbitol)	Consumption (import) (-)	551	C00794	Roseburia hominis	100	v12	585394	182.17200000000005	-3.5853999999999986	6.0	6.0
Roseburia hominis	Sucrose	Consumption (import) (-)	551	C00089	Roseburia hominis	100	v12	585394	342.297	-5.395599999999992	8.0	11.0
Roseburia intestinalis	D-Mannitol (Mannitol)	Consumption (import) (-)	258	C00392	Roseburia intestinalis	100	v12	166486	182.17200000000005	-3.5853999999999986	6.0	6.0
Roseburia intestinalis	D-Ribose (Ribose)	Consumption (import) (-)	258	C00121	Roseburia intestinalis	100	v12	166486	150.13	-2.5823	4.0	5.0
Roseburia intestinalis	L-Rhamnose (Rhamnose, D-Rhamnose)	Consumption (import) (-)	258	C00507	Roseburia intestinalis	100	v12	166486	164.15699999999998	-2.1938	4.0	5.0
Roseburia intestinalis	Trehalose	Consumption (import) (-)	258	C01083	Roseburia intestinalis	100	v12	166486	342.2970000000001	-5.397199999999993	8.0	11.0
Ruminiclostridium cellobioparum	D-Arabinose (L-Arabinose, Arabinose, L-Arabinopyranose, L-Arabinofuranose)	Consumption (import) (-)	469	C00216	Ruminiclostridium cellobioparum	100	v12	1195236	150.13	-2.5823	4.0	5.0
Ruminiclostridium cellobioparum	Galactitol (Dulcitol)	Consumption (import) (-)	469	C01697	Ruminiclostridium cellobioparum	100	v12	1195236	182.17200000000005	-3.5853999999999986	6.0	6.0
Ruminiclostridium cellobioparum	L-Rhamnose (Rhamnose, D-Rhamnose)	Consumption (import) (-)	469	C00507	Ruminiclostridium cellobioparum	100	v12	1195236	164.15699999999998	-2.1938	4.0	5.0
Ruminiclostridium cellobioparum	Raffinose	Consumption (import) (-)	469	C00492	Ruminiclostridium cellobioparum	100	v12	1195236	504.43800000000016	-7.571399999999989	11.0	16.0
Ruminiclostridium cellobioparum	Ribitol (Adonitol)	Consumption (import) (-)	469	C00474	Ruminiclostridium cellobioparum	100	v12	1195236	152.14600000000002	-2.9462999999999995	5.0	5.0
Ruminiclostridium cellobioparum	Sucrose	Consumption (import) (-)	469	C00089	Ruminiclostridium cellobioparum	100	v12	1195236	342.297	-5.395599999999992	8.0	11.0
Ruminiclostridium cellobioparum	Trehalose	Consumption (import) (-)	469	C01083	Ruminiclostridium cellobioparum	100	v12	1195236	342.2970000000001	-5.397199999999993	8.0	11.0
Ruminococcus flavefaciens	D-Glucose (Glucose)	Consumption (import) (-)	723	C00031	Ruminococcus flavefaciens	100	v12	1265	180.156	-3.2214	5.0	6.0
Sphaerobacter thermophilus	D-Galactose	Consumption (import) (-)	750	C00124	Sphaerobacter thermophilus	100	v12	479434	180.156	-3.2214	5.0	6.0
Sphaerobacter thermophilus	D-Mannose (Mannose)	Consumption (import) (-)	750	C00159	Sphaerobacter thermophilus	100	v12	479434	180.156	-3.2214	5.0	6.0
Sphaerobacter thermophilus	D-Sorbitol (D-Glucitol, Sorbitol, Glucitol, L-Sorbitol, Sorbitol)	Consumption (import) (-)	750	C00794	Sphaerobacter thermophilus	100	v12	479434	182.17200000000005	-3.5853999999999986	6.0	6.0
Sphaerobacter thermophilus	D-Xylose (Xylose)	Consumption (import) (-)	750	C00181	Sphaerobacter thermophilus	100	v12	479434	150.13	-2.5823	4.0	5.0
Sphaerobacter thermophilus	Dextrin (Maltotriose, Maltodextrin, Maltohexaose, Maltotetraose, Maltooligosaccharide)	Consumption (import) (-)	750	C00721	Sphaerobacter thermophilus	100	v12	479434	324.28200000000004	-3.9316999999999984	6.0	10.0
Sphaerobacter thermophilus	Maltose	Consumption (import) (-)	750	C00208	Sphaerobacter thermophilus	100	v12	479434	342.2970000000001	-5.397199999999993	8.0	11.0
Sphaerobacter thermophilus	Raffinose	Consumption (import) (-)	750	C00492	Sphaerobacter thermophilus	100	v12	479434	504.43800000000016	-7.571399999999989	11.0	16.0
Sphaerobacter thermophilus	Sucrose	Consumption (import) (-)	750	C00089	Sphaerobacter thermophilus	100	v12	479434	342.297	-5.395599999999992	8.0	11.0
Sphaerobacter thermophilus	Trehalose	Consumption (import) (-)	750	C01083	Sphaerobacter thermophilus	100	v12	479434	342.2970000000001	-5.397199999999993	8.0	11.0
Spiroplasma chrysopicola	Urea	Consumption (import) (-)	556	C00086	Spiroplasma chrysopicola	100	v12	1276227	60.056	-0.9762000000000002	2.0	1.0
Spiroplasma diminutum	L-Arginine (Arginine)	Consumption (import) (-)	557	C00062	Spiroplasma diminutum	100	v12	1276221	174.204	-1.338429999999999	5.0	3.0
Spiroplasma diminutum	Urea	Consumption (import) (-)	557	C00086	Spiroplasma diminutum	100	v12	1276221	60.056	-0.9762000000000002	2.0	1.0
Spiroplasma syrphidicola	Urea	Consumption (import) (-)	559	C00086	Spiroplasma syrphidicola	100	v12	1276229	60.056	-0.9762000000000002	2.0	1.0
Spiroplasma taiwanense	L-Arginine (Arginine)	Consumption (import) (-)	560	C00062	Spiroplasma taiwanense	100	v12	1276220	174.204	-1.338429999999999	5.0	3.0
Spiroplasma taiwanense	Urea	Consumption (import) (-)	560	C00086	Spiroplasma taiwanense	100	v12	1276220	60.056	-0.9762000000000002	2.0	1.0
Staphylococcus lentus	D-Tagatose	Consumption (import) (-)	733	C00795	Staphylococcus lentus	100	v12	42858	180.156	-3.2198	5.0	6.0
Staphylococcus lentus	Xylitol	Consumption (import) (-)	733	C00379	Staphylococcus lentus	100	v12	42858	152.14600000000002	-2.9462999999999995	5.0	5.0
Staphylococcus pasteuri	Xylitol	Consumption (import) (-)	561	C00379	Staphylococcus pasteuri	100	v12	45972	152.14600000000002	-2.9462999999999995	5.0	5.0
Streptococcus constellatus	D-Arabinose (L-Arabinose, Arabinose, L-Arabinopyranose, L-Arabinofuranose)	Consumption (import) (-)	562	C00216	Streptococcus constellatus	100	v12	862969	150.13	-2.5823	4.0	5.0
Streptococcus constellatus	D-Sorbitol (D-Glucitol, Sorbitol, Glucitol, L-Sorbitol, Sorbitol)	Consumption (import) (-)	562	C00794	Streptococcus constellatus	100	v12	862969	182.17200000000005	-3.5853999999999986	6.0	6.0
Streptococcus constellatus	Glycerol	Consumption (import) (-)	562	C00116	Streptococcus constellatus	100	v12	862969	92.094	-1.6681	3.0	3.0
Streptococcus constellatus	Hippurate	Consumption (import) (-)	562	C01586	Streptococcus constellatus	100	v12	862969	179.17499999999998	0.5009999999999999	2.0	2.0
Streptococcus constellatus	Urea	Consumption (import) (-)	562	C00086	Streptococcus constellatus	100	v12	862969	60.056	-0.9762000000000002	2.0	1.0
Streptococcus cristatus	Cellobiose	Consumption (import) (-)	724	C00185	Streptococcus cristatus	100	v12	45634	342.2970000000001	-5.397199999999993	8.0	11.0
Streptococcus cristatus	D-Arabinose (L-Arabinose, Arabinose, L-Arabinopyranose, L-Arabinofuranose)	Consumption (import) (-)	724	C00216	Streptococcus cristatus	100	v12	45634	150.13	-2.5823	4.0	5.0
Streptococcus cristatus	D-Mannitol (Mannitol)	Consumption (import) (-)	724	C00392	Streptococcus cristatus	100	v12	45634	182.17200000000005	-3.5853999999999986	6.0	6.0
Streptococcus cristatus	D-Ribose (Ribose)	Consumption (import) (-)	724	C00121	Streptococcus cristatus	100	v12	45634	150.13	-2.5823	4.0	5.0
Streptococcus cristatus	D-Sorbitol (D-Glucitol, Sorbitol, Glucitol, L-Sorbitol, Sorbitol)	Consumption (import) (-)	724	C00794	Streptococcus cristatus	100	v12	45634	182.17200000000005	-3.5853999999999986	6.0	6.0
Streptococcus cristatus	L-Arginine (Arginine)	Consumption (import) (-)	724	C00062	Streptococcus cristatus	100	v12	45634	174.204	-1.338429999999999	5.0	3.0
Streptococcus cristatus	Melibiose	Consumption (import) (-)	724	C05402	Streptococcus cristatus	100	v12	45634	342.297	-5.397199999999993	8.0	11.0
Streptococcus intermedius	D-Arabinose (L-Arabinose, Arabinose, L-Arabinopyranose, L-Arabinofuranose)	Consumption (import) (-)	562	C00216	Streptococcus intermedius	100	v12	1338	150.13	-2.5823	4.0	5.0
Streptococcus intermedius	D-Sorbitol (D-Glucitol, Sorbitol, Glucitol, L-Sorbitol, Sorbitol)	Consumption (import) (-)	562	C00794	Streptococcus intermedius	100	v12	1338	182.17200000000005	-3.5853999999999986	6.0	6.0
Streptococcus intermedius	Glycerol	Consumption (import) (-)	562	C00116	Streptococcus intermedius	100	v12	1338	92.094	-1.6681	3.0	3.0
Streptococcus intermedius	Hippurate	Consumption (import) (-)	562	C01586	Streptococcus intermedius	100	v12	1338	179.17499999999998	0.5009999999999999	2.0	2.0
Streptococcus intermedius	Urea	Consumption (import) (-)	562	C00086	Streptococcus intermedius	100	v12	1338	60.056	-0.9762000000000002	2.0	1.0
Streptococcus oralis	D-Arabinose (L-Arabinose, Arabinose, L-Arabinopyranose, L-Arabinofuranose)	Consumption (import) (-)	565	C00216	Streptococcus oralis	100	v12	1303	150.13	-2.5823	4.0	5.0
Streptococcus oralis	Hippurate	Consumption (import) (-)	565	C01586	Streptococcus oralis	100	v12	1303	179.17499999999998	0.5009999999999999	2.0	2.0
Streptococcus oralis	L-Arabitol (L-Arabinitol, D-Arabitol)	Consumption (import) (-)	565	C00532	Streptococcus oralis	100	v12	1303	152.14600000000002	-2.9462999999999995	5.0	5.0
Streptococcus oralis	Melibiose	Consumption (import) (-)	565	C05402	Streptococcus oralis	100	v12	1303	342.297	-5.397199999999993	8.0	11.0
Streptococcus pasteurianus	D-Arabinose (L-Arabinose, Arabinose, L-Arabinopyranose, L-Arabinofuranose)	Consumption (import) (-)	563	C00216	Streptococcus pasteurianus	100	v12	981540	150.13	-2.5823	4.0	5.0
Streptococcus pasteurianus	D-Mannitol (Mannitol)	Consumption (import) (-)	564	C00392	Streptococcus pasteurianus	100	v12	981540	182.17200000000005	-3.5853999999999986	6.0	6.0
Streptococcus pasteurianus	D-Ribose (Ribose)	Consumption (import) (-)	563	C00121	Streptococcus pasteurianus	100	v12	981540	150.13	-2.5823	4.0	5.0
Streptococcus pasteurianus	D-Sorbitol (D-Glucitol, Sorbitol, Glucitol, L-Sorbitol, Sorbitol)	Consumption (import) (-)	563	C00794	Streptococcus pasteurianus	100	v12	981540	182.17200000000005	-3.5853999999999986	6.0	6.0
Streptococcus pasteurianus	Hippurate	Consumption (import) (-)	563	C01586	Streptococcus pasteurianus	100	v12	981540	179.17499999999998	0.5009999999999999	2.0	2.0
Streptococcus pasteurianus	L-Arabitol (L-Arabinitol, D-Arabitol)	Consumption (import) (-)	563	C00532	Streptococcus pasteurianus	100	v12	981540	152.14600000000002	-2.9462999999999995	5.0	5.0
